DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
01/08/2013,492.43,VNIndex,490.90,494.31,489.57,27992370.00
31/07/2013,491.85,VNIndex,488.10,493.10,487.10,24088410.00
30/07/2013,488.54,VNIndex,485.78,490.36,485.74,26663830.00
29/07/2013,485.69,VNIndex,493.81,494.36,485.56,29602500.00
26/07/2013,493.93,VNIndex,493.50,495.16,487.92,13145432.00
25/07/2013,491.78,VNIndex,493.75,495.85,491.76,32971850.00
24/07/2013,494.18,VNIndex,503.67,504.27,493.36,55245500.00
23/07/2013,504.29,VNIndex,506.16,508.64,504.22,47457480.00
22/07/2013,506.16,VNIndex,505.11,507.71,501.63,48725640.00
19/07/2013,503.76,VNIndex,499.64,505.38,499.28,42574930.00
18/07/2013,496.84,VNIndex,495.68,500.51,494.23,49439580.00
17/07/2013,497.50,VNIndex,496.38,498.42,493.37,41625080.00
16/07/2013,496.22,VNIndex,494.66,497.83,493.74,40224850.00
15/07/2013,494.10,VNIndex,496.12,498.32,492.95,41864550.00
12/07/2013,493.99,VNIndex,485.14,493.99,485.13,47970580.00
11/07/2013,484.47,VNIndex,484.38,485.44,482.11,28820560.00
10/07/2013,484.43,VNIndex,487.81,489.83,484.43,30250970.00
09/07/2013,485.50,VNIndex,483.96,485.50,481.14,26299100.00
08/07/2013,482.77,VNIndex,485.24,485.95,480.58,34633300.00
05/07/2013,485.66,VNIndex,488.06,489.99,485.22,37205860.00
04/07/2013,487.22,VNIndex,489.23,490.65,486.49,36277730.00
03/07/2013,487.35,VNIndex,489.84,492.93,487.11,36474440.00
02/07/2013,489.84,VNIndex,480.72,490.14,480.72,32480660.00
01/07/2013,480.04,VNIndex,478.98,482.03,475.26,30796540.00
28/06/2013,481.13,VNIndex,484.84,485.94,479.94,42072790.00
27/06/2013,482.95,VNIndex,476.33,482.95,475.00,42119150.00
26/06/2013,473.53,VNIndex,473.26,476.47,466.41,51883710.00
25/06/2013,473.02,VNIndex,487.04,488.55,466.78,82915860.00
24/06/2013,489.74,VNIndex,500.44,501.14,487.41,54963830.00
21/06/2013,498.84,VNIndex,497.30,501.25,495.23,92632850.00
20/06/2013,499.51,VNIndex,502.22,503.75,498.55,48665180.00
19/06/2013,503.37,VNIndex,501.58,504.11,500.61,42149080.00
18/06/2013,498.88,VNIndex,497.06,500.54,495.50,51411630.00
17/06/2013,498.52,VNIndex,510.52,511.23,498.31,73309030.00
14/06/2013,509.03,VNIndex,517.14,518.00,509.03,58737880.00
13/06/2013,515.09,VNIndex,518.28,519.54,510.07,60674390.00
12/06/2013,518.24,VNIndex,521.21,524.91,518.24,64902640.00
11/06/2013,521.95,VNIndex,525.20,525.68,520.94,59009640.00
10/06/2013,524.56,VNIndex,530.97,533.15,524.56,75001890.00
07/06/2013,527.97,VNIndex,523.21,527.97,523.19,73350530.00
06/06/2013,520.90,VNIndex,513.43,521.28,513.16,69643400.00
05/06/2013,514.64,VNIndex,512.37,514.64,508.86,54216330.00
04/06/2013,510.69,VNIndex,517.03,521.05,510.69,75405700.00
03/06/2013,517.03,VNIndex,518.30,521.35,516.64,72365040.00
31/05/2013,518.39,VNIndex,526.58,526.58,518.39,97869300.00
30/05/2013,521.45,VNIndex,517.18,521.45,513.68,73554110.00
29/05/2013,515.09,VNIndex,517.91,520.36,511.32,93465370.00
28/05/2013,516.33,VNIndex,515.62,517.97,512.81,83366050.00
27/05/2013,512.41,VNIndex,504.38,516.08,504.38,91278250.00
24/05/2013,500.24,VNIndex,498.77,503.60,495.96,58885910.00
23/05/2013,498.22,VNIndex,501.15,506.58,498.22,76788480.00
22/05/2013,502.23,VNIndex,503.23,504.68,501.44,60738030.00
21/05/2013,500.18,VNIndex,496.09,502.60,495.95,78862860.00
20/05/2013,492.27,VNIndex,487.61,492.96,486.57,46611100.00
17/05/2013,487.60,VNIndex,489.99,491.85,487.60,43152850.00
16/05/2013,490.34,VNIndex,486.00,491.44,485.28,43474450.00
15/05/2013,485.97,VNIndex,482.82,487.52,481.80,35892100.00
14/05/2013,483.85,VNIndex,486.94,487.45,480.79,43778020.00
13/05/2013,488.93,VNIndex,486.96,490.38,486.96,34259220.00
10/05/2013,486.10,VNIndex,488.10,490.76,484.75,40392770.00
09/05/2013,486.22,VNIndex,485.44,488.57,485.20,46080290.00
08/05/2013,485.07,VNIndex,486.74,488.04,483.03,37540320.00
07/05/2013,485.58,VNIndex,489.35,491.56,484.39,54751810.00
06/05/2013,488.32,VNIndex,478.94,488.32,478.94,47981930.00
03/05/2013,475.24,VNIndex,471.14,475.24,470.81,24532380.00
02/05/2013,473.02,VNIndex,474.54,476.42,472.16,20665090.00
26/04/2013,474.51,VNIndex,477.04,479.12,474.43,30585010.00
25/04/2013,476.59,VNIndex,474.87,477.80,474.29,36674860.00
24/04/2013,472.89,VNIndex,474.48,475.75,472.89,30220170.00
23/04/2013,473.69,VNIndex,470.59,475.48,469.13,30789420.00
22/04/2013,468.43,VNIndex,471.81,472.95,466.78,37044620.00
18/04/2013,473.21,VNIndex,483.99,483.99,471.10,35218830.00
17/04/2013,483.99,VNIndex,482.17,483.99,476.53,28380260.00
16/04/2013,478.07,VNIndex,475.07,479.97,466.56,46214530.00
15/04/2013,480.02,VNIndex,491.65,491.77,478.80,51237740.00
12/04/2013,494.27,VNIndex,505.37,505.90,490.82,50701340.00
11/04/2013,504.07,VNIndex,501.39,504.51,497.08,46971210.00
10/04/2013,496.50,VNIndex,512.15,518.46,496.50,64402460.00
09/04/2013,510.49,VNIndex,505.09,512.85,504.16,58149210.00
08/04/2013,506.66,VNIndex,505.00,507.75,501.91,49051910.00
05/04/2013,502.58,VNIndex,501.16,503.36,497.83,44598800.00
04/04/2013,497.35,VNIndex,505.54,506.63,497.35,48524380.00
03/04/2013,505.93,VNIndex,509.29,511.59,502.38,53224708.00
02/04/2013,509.43,VNIndex,507.31,514.10,507.22,66367870.00
01/04/2013,505.81,VNIndex,490.66,505.81,489.90,48073090.00
29/03/2013,491.04,VNIndex,487.01,492.96,483.50,35064860.00
28/03/2013,490.67,VNIndex,491.64,495.12,487.67,40663170.00
27/03/2013,491.26,VNIndex,489.30,492.46,485.34,34896540.00
26/03/2013,489.46,VNIndex,494.19,496.32,489.14,36516000.00
25/03/2013,493.57,VNIndex,491.76,495.64,488.55,34344960.00
22/03/2013,489.99,VNIndex,492.88,500.59,486.15,49788230.00
21/03/2013,491.79,VNIndex,488.64,494.57,488.43,48020700.00
20/03/2013,487.04,VNIndex,481.88,488.94,480.53,43035240.00
19/03/2013,480.48,VNIndex,478.45,482.21,477.55,33082800.00
18/03/2013,479.13,VNIndex,481.53,482.59,478.54,46990510.00
15/03/2013,481.35,VNIndex,474.99,481.35,474.45,72403940.00
14/03/2013,474.60,VNIndex,471.63,474.60,470.81,44795250.00
13/03/2013,473.18,VNIndex,476.43,478.05,471.85,48212190.00
12/03/2013,475.34,VNIndex,475.23,478.67,470.51,57757820.00
11/03/2013,476.50,VNIndex,471.29,476.79,469.78,53886210.00
08/03/2013,470.68,VNIndex,468.10,471.75,468.10,30142850.00
07/03/2013,466.63,VNIndex,470.73,472.54,466.63,41508530.00
06/03/2013,471.09,VNIndex,466.96,471.09,464.19,32607820.00
05/03/2013,462.12,VNIndex,467.36,467.84,461.61,57356100.00
04/03/2013,468.74,VNIndex,477.04,479.06,468.74,64871200.00
01/03/2013,477.15,VNIndex,476.51,480.39,475.46,48407200.00
28/02/2013,474.56,VNIndex,465.72,476.41,465.72,50678370.00
27/02/2013,465.72,VNIndex,465.89,467.50,459.64,68059040.00
26/02/2013,465.05,VNIndex,482.50,482.50,463.64,90251400.00
25/02/2013,483.69,VNIndex,481.67,483.97,478.30,47308020.00
22/02/2013,477.69,VNIndex,482.03,487.11,470.23,105270730.0
21/02/2013,476.73,VNIndex,494.83,497.70,476.73,121293570.0
20/02/2013,494.83,VNIndex,487.99,495.82,487.68,75889430.00
19/02/2013,490.78,VNIndex,493.40,495.39,490.33,101269460.0
18/02/2013,493.95,VNIndex,497.87,497.87,493.95,67678930.00
08/02/2013,494.03,VNIndex,491.85,495.72,489.64,58838750.00
07/02/2013,490.62,VNIndex,490.88,493.72,488.03,66319750.00
06/02/2013,488.36,VNIndex,479.62,488.62,479.62,61098630.00
05/02/2013,477.36,VNIndex,481.82,482.56,477.36,53187860.00
04/02/2013,482.38,VNIndex,487.06,488.96,482.38,50205730.00
01/02/2013,483.42,VNIndex,477.11,483.42,473.23,57696770.00
31/01/2013,479.79,VNIndex,484.04,485.19,479.79,77545380.00
30/01/2013,487.60,VNIndex,486.67,490.89,482.76,81816460.00
29/01/2013,484.01,VNIndex,478.02,484.34,476.33,83689610.00
28/01/2013,479.60,VNIndex,474.27,485.67,474.27,104590640.0
25/01/2013,468.09,VNIndex,455.28,468.09,455.25,81211500.00
24/01/2013,452.40,VNIndex,444.34,452.40,444.19,46685140.00
23/01/2013,443.37,VNIndex,443.96,447.79,440.48,47135470.00
22/01/2013,442.85,VNIndex,449.01,450.80,441.24,65199100.00
21/01/2013,447.79,VNIndex,453.91,456.34,447.79,54041190.00
18/01/2013,454.16,VNIndex,458.21,459.82,450.28,80290320.00
17/01/2013,456.76,VNIndex,465.66,466.55,456.76,94351780.00
16/01/2013,465.25,VNIndex,462.17,470.34,462.17,93433920.00
15/01/2013,461.42,VNIndex,459.24,461.42,455.93,85189720.00
14/01/2013,458.97,VNIndex,458.08,462.08,455.51,66848260.00
11/01/2013,462.69,VNIndex,468.39,469.16,461.74,71736170.00
10/01/2013,460.12,VNIndex,447.99,460.12,444.08,69049730.00
09/01/2013,448.77,VNIndex,447.16,457.75,442.26,131421730.0
08/01/2013,447.16,VNIndex,437.25,447.16,437.15,83496290.00
07/01/2013,434.19,VNIndex,428.53,434.64,426.86,75204280.00
04/01/2013,426.06,VNIndex,418.75,426.48,417.50,62614690.00
03/01/2013,419.27,VNIndex,419.51,420.39,413.68,96108870.00
02/01/2013,418.35,VNIndex,415.50,419.05,414.41,60311180.00
28/12/2012,413.73,VNIndex,409.49,413.73,408.32,54265930.00
27/12/2012,409.97,VNIndex,408.32,410.68,406.58,69702680.00
26/12/2012,406.10,VNIndex,399.43,406.10,398.31,52980150.00
25/12/2012,401.34,VNIndex,401.01,401.72,398.09,43120810.00
24/12/2012,399.71,VNIndex,397.25,400.22,396.57,37347230.00
21/12/2012,396.78,VNIndex,397.49,400.27,394.27,61459550.00
20/12/2012,399.68,VNIndex,399.13,400.71,397.86,61282060.00
19/12/2012,398.59,VNIndex,395.84,398.59,395.34,64520540.00
18/12/2012,393.39,VNIndex,396.21,396.45,392.34,44355940.00
17/12/2012,393.63,VNIndex,391.37,395.30,391.31,44543430.00
14/12/2012,392.21,VNIndex,392.23,394.61,392.05,35228470.00
13/12/2012,391.19,VNIndex,393.04,393.81,390.57,41652240.00
12/12/2012,391.08,VNIndex,388.41,393.13,386.46,45925850.00
11/12/2012,389.37,VNIndex,386.25,389.37,385.81,35197200.00
10/12/2012,386.69,VNIndex,384.84,387.67,383.53,38296950.00
07/12/2012,383.80,VNIndex,386.44,386.60,383.80,26109500.00
06/12/2012,385.69,VNIndex,385.59,386.62,384.53,30784560.00
05/12/2012,385.69,VNIndex,382.10,387.05,382.10,35839740.00
04/12/2012,382.10,VNIndex,379.02,382.10,377.89,23715390.00
03/12/2012,379.27,VNIndex,377.94,379.27,375.78,17188480.00
30/11/2012,377.82,VNIndex,380.01,380.18,377.52,42641753.00
29/11/2012,378.20,VNIndex,377.45,378.62,376.93,14745550.00
28/11/2012,375.79,VNIndex,376.13,377.32,374.15,16208860.00
27/11/2012,376.89,VNIndex,377.77,378.62,376.08,14100000.00
26/11/2012,377.90,VNIndex,382.43,382.62,377.82,19424070.00
23/11/2012,381.71,VNIndex,383.22,384.25,381.14,18588540.00
22/11/2012,383.22,VNIndex,383.44,384.10,382.57,14762810.00
21/11/2012,383.87,VNIndex,385.18,385.80,382.72,19043880.00
20/11/2012,385.10,VNIndex,383.23,385.37,381.84,20945930.00
19/11/2012,383.32,VNIndex,384.83,386.22,382.42,18508160.00
16/11/2012,385.71,VNIndex,385.83,386.25,383.16,18280560.00
15/11/2012,386.91,VNIndex,389.84,390.65,386.60,24204300.00
14/11/2012,387.71,VNIndex,384.74,389.40,384.61,22054410.00
13/11/2012,385.22,VNIndex,387.52,388.43,385.15,27887200.00
12/11/2012,388.62,VNIndex,386.71,388.94,385.66,32872920.00
09/11/2012,386.71,VNIndex,385.61,386.79,383.72,23169930.00
08/11/2012,385.60,VNIndex,380.32,385.60,380.13,21553300.00
07/11/2012,380.90,VNIndex,377.83,381.22,375.75,27064820.00
06/11/2012,376.95,VNIndex,377.27,379.05,375.12,21859910.00
05/11/2012,377.27,VNIndex,372.39,378.45,372.39,27392320.00
02/11/2012,375.26,VNIndex,378.74,380.33,374.98,51024090.00
01/11/2012,387.95,VNIndex,388.10,389.74,387.95,23091350.00
31/10/2012,388.42,VNIndex,388.50,390.05,387.39,19971150.00
30/10/2012,389.86,VNIndex,391.13,392.17,389.64,19925250.00
29/10/2012,391.36,VNIndex,390.96,392.60,390.63,17333440.00
26/10/2012,391.70,VNIndex,390.05,393.13,389.50,20270490.00
25/10/2012,389.92,VNIndex,393.79,394.54,389.92,29179710.00
24/10/2012,395.45,VNIndex,397.69,398.43,395.24,23435510.00
23/10/2012,397.71,VNIndex,397.27,399.22,395.89,19229645.00
22/10/2012,397.00,VNIndex,397.77,398.34,394.69,29878260.00
19/10/2012,398.23,VNIndex,399.52,400.46,394.98,48971260.00
18/10/2012,398.51,VNIndex,395.94,399.55,395.94,33648950.00
17/10/2012,397.02,VNIndex,399.22,400.97,395.91,34501760.00
16/10/2012,399.22,VNIndex,392.60,399.22,392.60,38611240.00
15/10/2012,391.56,VNIndex,392.88,394.19,390.72,35599600.00
12/10/2012,392.54,VNIndex,394.17,395.01,392.26,40913060.00
11/10/2012,394.19,VNIndex,395.32,397.55,393.87,40188670.00
10/10/2012,394.66,VNIndex,393.43,394.66,392.63,36353960.00
09/10/2012,393.67,VNIndex,394.36,394.87,392.26,33817860.00
08/10/2012,393.45,VNIndex,387.83,393.45,387.83,32959790.00
05/10/2012,388.16,VNIndex,384.78,388.16,384.65,23961840.00
04/10/2012,384.51,VNIndex,385.68,386.66,383.62,20410900.00
03/10/2012,385.37,VNIndex,385.61,387.60,383.07,26431310.00
02/10/2012,384.32,VNIndex,386.78,387.62,384.20,25540110.00
01/10/2012,386.55,VNIndex,391.74,391.86,386.55,27156800.00
28/09/2012,392.57,VNIndex,392.11,393.91,390.99,21087270.00
27/09/2012,393.34,VNIndex,395.66,396.67,391.34,23383850.00
26/09/2012,395.12,VNIndex,392.51,397.86,392.51,22285450.00
25/09/2012,391.77,VNIndex,391.17,394.06,390.14,20454330.00
24/09/2012,390.37,VNIndex,392.16,394.54,390.08,23173940.00
21/09/2012,395.48,VNIndex,391.00,395.55,391.00,49705410.00
20/09/2012,389.28,VNIndex,393.05,393.42,385.90,41727780.00
19/09/2012,394.55,VNIndex,391.05,396.17,390.89,37098740.00
18/09/2012,394.51,VNIndex,403.48,405.05,392.98,39909580.00
17/09/2012,401.75,VNIndex,400.55,405.27,400.07,30647860.00
14/09/2012,398.87,VNIndex,398.13,400.09,395.14,42312440.00
13/09/2012,391.36,VNIndex,388.55,391.36,387.68,29438490.00
12/09/2012,388.35,VNIndex,387.95,390.30,387.47,29879350.00
11/09/2012,386.62,VNIndex,383.87,388.02,383.87,33882860.00
10/09/2012,388.88,VNIndex,395.72,396.27,386.19,40663290.00
07/09/2012,397.51,VNIndex,395.25,397.51,392.56,29332820.00
06/09/2012,393.41,VNIndex,396.41,398.77,393.41,27330310.00
05/09/2012,398.92,VNIndex,403.00,404.87,396.31,38133340.00
04/09/2012,402.08,VNIndex,397.37,403.25,397.37,23083200.00
31/08/2012,396.02,VNIndex,396.88,398.19,394.29,26853510.00
30/08/2012,397.25,VNIndex,394.90,399.44,393.37,35280960.00
29/08/2012,393.06,VNIndex,389.85,394.04,389.85,35740700.00
28/08/2012,385.78,VNIndex,381.06,386.05,379.61,36811080.00
27/08/2012,386.19,VNIndex,395.36,395.37,385.05,39922570.00
24/08/2012,399.72,VNIndex,379.45,402.22,378.17,88370910.00
23/08/2012,392.82,VNIndex,400.03,400.07,391.54,37075760.00
22/08/2012,410.23,VNIndex,404.22,413.42,404.17,67225540.00
21/08/2012,416.84,VNIndex,430.79,430.79,416.23,61664400.00
20/08/2012,437.28,VNIndex,435.33,437.61,434.92,32299370.00
17/08/2012,433.45,VNIndex,430.83,434.72,430.83,33643260.00
16/08/2012,430.83,VNIndex,432.25,433.63,429.43,24219370.00
15/08/2012,430.77,VNIndex,429.96,432.44,429.96,31649990.00
14/08/2012,429.47,VNIndex,425.79,430.89,425.79,44659470.00
13/08/2012,426.17,VNIndex,423.79,426.38,423.44,23477000.00
10/08/2012,425.56,VNIndex,427.49,427.93,425.06,31538750.00
09/08/2012,426.98,VNIndex,424.43,428.21,424.43,37482300.00
08/08/2012,423.57,VNIndex,422.74,424.52,421.31,22369090.00
07/08/2012,422.50,VNIndex,423.72,425.46,422.44,29412990.00
06/08/2012,423.16,VNIndex,419.29,423.77,419.29,39532210.00
03/08/2012,418.21,VNIndex,417.63,419.26,417.09,21684770.00
02/08/2012,416.10,VNIndex,414.23,417.96,414.23,18712110.00
01/08/2012,412.55,VNIndex,413.73,413.99,410.94,25901500.00
31/07/2012,414.48,VNIndex,415.70,416.57,414.19,20631280.00
30/07/2012,415.00,VNIndex,410.57,415.23,410.08,23591670.00
27/07/2012,413.16,VNIndex,416.43,417.68,412.47,34240000.00
26/07/2012,414.80,VNIndex,413.78,416.63,412.89,29727140.00
25/07/2012,412.91,VNIndex,412.94,415.71,412.56,39084070.00
24/07/2012,415.63,VNIndex,420.19,420.62,414.60,41476390.00
23/07/2012,421.99,VNIndex,423.31,426.13,421.42,46579310.00
20/07/2012,424.47,VNIndex,432.10,432.46,424.47,66737560.00
19/07/2012,428.38,VNIndex,417.77,428.38,417.77,72870110.00
18/07/2012,418.83,VNIndex,418.19,419.91,416.10,37431400.00
17/07/2012,417.55,VNIndex,411.72,418.50,411.72,35729970.00
16/07/2012,413.98,VNIndex,417.54,418.78,413.28,39131160.00
13/07/2012,416.98,VNIndex,409.85,416.98,409.85,52781490.00
12/07/2012,408.72,VNIndex,408.16,409.70,407.45,24196650.00
11/07/2012,407.28,VNIndex,405.29,408.21,405.07,19661440.00
10/07/2012,405.39,VNIndex,406.40,409.86,405.39,23787430.00
09/07/2012,408.12,VNIndex,413.59,414.39,407.51,28468730.00
06/07/2012,415.44,VNIndex,414.01,417.97,413.53,35761520.00
05/07/2012,413.83,VNIndex,410.85,413.83,408.43,29125000.00
04/07/2012,410.73,VNIndex,413.41,416.03,410.73,26185920.00
03/07/2012,413.09,VNIndex,416.47,417.21,411.86,39604310.00
02/07/2012,419.30,VNIndex,421.94,424.95,418.18,29566340.00
29/06/2012,422.37,VNIndex,420.76,422.37,418.49,29707980.00
28/06/2012,418.16,VNIndex,418.04,418.78,415.34,34918150.00
27/06/2012,418.04,VNIndex,419.78,422.17,418.00,38965550.00
26/06/2012,419.19,VNIndex,421.17,421.76,417.92,45758250.00
25/06/2012,424.12,VNIndex,426.54,429.81,422.95,47764430.00
22/06/2012,427.17,VNIndex,429.95,430.19,426.50,48829270.00
21/06/2012,431.14,VNIndex,432.27,433.49,430.83,37060530.00
20/06/2012,432.89,VNIndex,431.80,434.16,429.20,29800090.00
19/06/2012,431.08,VNIndex,434.04,435.11,430.23,38876360.00
18/06/2012,435.59,VNIndex,436.89,439.29,433.75,56097120.00
15/06/2012,433.09,VNIndex,425.62,433.09,425.62,69270580.00
14/06/2012,425.28,VNIndex,425.74,428.59,424.05,42057240.00
13/06/2012,427.61,VNIndex,429.73,429.73,424.86,45700390.00
12/06/2012,428.16,VNIndex,432.89,432.89,428.04,51907140.00
11/06/2012,432.50,VNIndex,432.15,435.86,430.28,53036630.00
08/06/2012,432.90,VNIndex,439.02,441.46,432.90,80032950.00
07/06/2012,434.41,VNIndex,431.14,436.68,428.61,64636670.00
06/06/2012,426.39,VNIndex,421.09,427.17,420.81,43022010.00
05/06/2012,421.02,VNIndex,413.96,421.02,413.58,45026700.00
04/06/2012,416.65,VNIndex,426.91,427.58,416.65,62960500.00
01/06/2012,428.80,VNIndex,430.75,432.27,427.99,40392570.00
31/05/2012,429.20,VNIndex,431.84,433.94,428.52,45438440.00
30/05/2012,435.34,VNIndex,433.29,437.31,432.39,43479360.00
29/05/2012,431.44,VNIndex,431.75,432.91,429.11,45872090.00
28/05/2012,435.48,VNIndex,443.24,443.24,433.42,64208990.00
25/05/2012,437.38,VNIndex,432.62,438.42,431.01,57164750.00
24/05/2012,426.92,VNIndex,431.39,435.59,425.65,52125440.00
23/05/2012,436.75,VNIndex,443.60,446.20,436.75,56728440.00
22/05/2012,447.94,VNIndex,451.32,453.70,446.84,60298060.00
21/05/2012,448.02,VNIndex,438.53,448.19,438.53,63857990.00
18/05/2012,434.95,VNIndex,439.69,440.24,430.29,76373980.00
17/05/2012,442.58,VNIndex,449.77,453.72,442.58,69652870.00
16/05/2012,449.91,VNIndex,455.75,458.57,446.38,83065900.00
15/05/2012,455.65,VNIndex,462.97,467.63,455.47,91695260.00
14/05/2012,469.69,VNIndex,477.73,483.15,469.69,88313720.00
11/05/2012,480.10,VNIndex,487.68,488.13,479.87,110416050.0
10/05/2012,486.07,VNIndex,490.03,491.35,482.68,124478310.0
09/05/2012,487.62,VNIndex,488.19,490.49,485.33,109813000.0
08/05/2012,488.07,VNIndex,488.60,492.44,486.25,126988850.0
07/05/2012,486.31,VNIndex,481.95,486.31,481.05,92055910.00
04/05/2012,476.32,VNIndex,470.53,477.72,470.53,97867600.00
03/05/2012,468.80,VNIndex,470.54,473.07,465.00,100543120.0
02/05/2012,472.46,VNIndex,476.02,478.44,471.07,114884980.0
27/04/2012,473.77,VNIndex,470.21,475.22,470.21,74023560.00
26/04/2012,470.21,VNIndex,472.82,475.44,470.21,90557640.00
25/04/2012,472.87,VNIndex,471.39,473.22,468.89,83805110.00
24/04/2012,465.65,VNIndex,465.67,466.23,460.60,69115350.00
23/04/2012,465.17,VNIndex,466.08,469.20,464.61,60229240.00
20/04/2012,465.72,VNIndex,467.08,470.50,462.91,82431400.00
19/04/2012,467.08,VNIndex,470.81,473.31,465.29,120410140.0
18/04/2012,472.16,VNIndex,475.10,478.87,471.36,120339530.0
17/04/2012,472.84,VNIndex,471.54,474.92,467.58,95744300.00
16/04/2012,468.26,VNIndex,465.05,470.73,461.76,81922480.00
13/04/2012,462.52,VNIndex,465.26,468.38,462.52,115164150.0
12/04/2012,465.26,VNIndex,458.74,467.81,458.74,89238310.00
11/04/2012,458.74,VNIndex,456.03,458.74,450.85,88529490.00
10/04/2012,450.85,VNIndex,451.01,454.39,448.91,80453480.00
09/04/2012,450.73,VNIndex,447.44,452.06,447.44,63077480.00
06/04/2012,447.44,VNIndex,447.08,450.23,445.87,69734180.00
05/04/2012,444.93,VNIndex,439.77,445.80,436.67,55823460.00
04/04/2012,439.77,VNIndex,446.02,447.02,439.77,48957860.00
03/04/2012,445.77,VNIndex,440.95,446.14,440.52,54047250.00
30/03/2012,441.03,VNIndex,439.63,443.74,437.62,61661900.00
29/03/2012,439.63,VNIndex,449.01,449.01,439.47,71130040.00
28/03/2012,446.32,VNIndex,443.20,447.14,437.05,76397450.00
27/03/2012,445.92,VNIndex,459.26,459.26,445.92,115772320.0
26/03/2012,459.26,VNIndex,454.10,459.26,451.46,89726030.00
23/03/2012,454.10,VNIndex,449.66,455.12,449.43,85360500.00
22/03/2012,445.67,VNIndex,442.77,448.92,442.77,76569270.00
21/03/2012,445.77,VNIndex,443.43,450.25,443.35,95897770.00
20/03/2012,440.29,VNIndex,438.07,441.68,435.20,56347500.00
19/03/2012,438.07,VNIndex,435.17,440.92,433.60,52149420.00
16/03/2012,438.52,VNIndex,449.66,450.08,438.52,105559940.0
15/03/2012,441.85,VNIndex,433.47,441.85,430.39,88589620.00
14/03/2012,433.86,VNIndex,435.73,437.12,429.42,59926960.00
13/03/2012,429.39,VNIndex,429.73,433.66,427.76,58475180.00
12/03/2012,428.02,VNIndex,429.58,432.61,423.43,68630700.00
09/03/2012,432.11,VNIndex,431.22,435.27,424.52,71638930.00
08/03/2012,431.66,VNIndex,436.44,443.50,431.66,87407280.00
07/03/2012,444.02,VNIndex,442.87,444.25,433.69,97945750.00
06/03/2012,445.00,VNIndex,465.63,468.15,444.99,143229740.0
05/03/2012,457.21,VNIndex,452.20,458.55,452.20,65544530.00
02/03/2012,439.60,VNIndex,432.32,439.60,431.79,74979590.00
01/03/2012,427.95,VNIndex,426.48,427.95,422.65,58982220.00
29/02/2012,423.64,VNIndex,420.02,423.64,418.01,70053950.00
28/02/2012,422.22,VNIndex,429.26,430.41,421.65,84449500.00
27/02/2012,428.41,VNIndex,426.03,430.75,425.66,61428800.00
24/02/2012,423.43,VNIndex,427.10,429.42,423.43,68764710.00
23/02/2012,423.89,VNIndex,419.49,423.89,416.45,60216010.00
22/02/2012,418.41,VNIndex,410.63,418.41,410.63,47041290.00
21/02/2012,410.91,VNIndex,421.81,422.19,410.32,56714590.00
20/02/2012,413.98,VNIndex,409.83,414.50,409.15,42285070.00
17/02/2012,403.30,VNIndex,398.10,403.30,398.10,30020360.00
16/02/2012,396.51,VNIndex,395.20,398.44,393.66,31249860.00
15/02/2012,397.41,VNIndex,398.39,400.66,394.38,29091950.00
14/02/2012,400.26,VNIndex,391.08,400.26,391.08,28107570.00
13/02/2012,395.54,VNIndex,402.37,402.37,395.54,28103480.00
10/02/2012,405.02,VNIndex,410.11,410.11,403.49,45896610.00
09/02/2012,411.39,VNIndex,413.07,414.60,409.18,41215360.00
08/02/2012,409.53,VNIndex,403.80,409.74,401.51,41644860.00
07/02/2012,401.08,VNIndex,400.43,402.50,396.02,32063940.00
06/02/2012,399.73,VNIndex,402.36,402.38,395.02,28639550.00
03/02/2012,401.74,VNIndex,408.95,411.38,401.74,55293290.00
02/02/2012,401.61,VNIndex,393.89,401.61,393.82,39209510.00
01/02/2012,390.67,VNIndex,388.70,390.67,383.05,30800590.00
31/01/2012,387.97,VNIndex,390.43,393.92,387.97,37141730.00
30/01/2012,384.94,VNIndex,375.10,384.94,373.10,18491240.00
20/01/2012,373.00,VNIndex,378.07,378.07,373.00,20282210.00
19/01/2012,373.43,VNIndex,363.15,373.43,363.04,19593160.00
18/01/2012,362.66,VNIndex,360.81,363.30,360.47,14322720.00
17/01/2012,358.86,VNIndex,357.52,363.50,357.10,16112970.00
16/01/2012,357.87,VNIndex,356.77,360.29,355.97,20302930.00
13/01/2012,354.33,VNIndex,349.31,354.33,349.31,17423250.00
12/01/2012,348.11,VNIndex,347.78,349.44,347.22,18662540.00
11/01/2012,347.43,VNIndex,347.98,349.45,346.71,21318880.00
10/01/2012,344.68,VNIndex,336.84,345.25,336.84,24725890.00
09/01/2012,339.32,VNIndex,334.93,339.32,332.28,19198950.00
06/01/2012,336.73,VNIndex,340.19,340.19,336.49,19779270.00
05/01/2012,340.94,VNIndex,346.42,347.13,340.94,17221570.00
04/01/2012,348.84,VNIndex,349.22,349.92,348.24,19643360.00
03/01/2012,350.00,VNIndex,351.37,354.02,349.31,13737030.00
30/12/2011,351.55,VNIndex,351.83,352.46,348.30,26441080.00
29/12/2011,350.51,VNIndex,349.06,350.51,347.39,21775300.00
28/12/2011,350.66,VNIndex,347.59,351.34,347.17,26615560.00
27/12/2011,347.80,VNIndex,348.42,348.83,346.48,26464690.00
26/12/2011,352.68,VNIndex,356.15,356.15,349.70,19421120.00
23/12/2011,356.21,VNIndex,352.48,356.97,352.21,21736880.00
